IntervalID,location_ID,street1,street2,street3,latitude,longitude,type,Date,Day,period_begin,period_end,Interval_Begin,NS,SN,EW,WE,SpecialNeeds,Skate,Child,Other_Var1,Other_Var2,Other_Var1_Count,Other_Var2_Count,Count_Method,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,pk_physicalenv_id,pk_countocc_id,createdatetime,username
14888,1474,Lake Ave,Cordova,Del Mar,34.1420631,-118.132537,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,32,35,0,0,0,0,0,,,0,0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25,cbd,123,BikeSGV Pasadena 2016,1368,2522,2016-10-27 11:27:00,wes@bikesgv.org
14889,1474,Lake Ave,Cordova,Del Mar,34.1420631,-118.132537,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,20,36,0,0,0,0,0,,,0,0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25,cbd,123,BikeSGV Pasadena 2016,1368,2522,2016-10-27 11:27:00,wes@bikesgv.org
14890,1474,Lake Ave,Cordova,Del Mar,34.1420631,-118.132537,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,24,3,0,0,0,0,0,,,0,0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25,cbd,123,BikeSGV Pasadena 2016,1368,2522,2016-10-27 11:27:00,wes@bikesgv.org
14891,1474,Lake Ave,Cordova,Del Mar,34.1420631,-118.132537,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,20,6,0,0,0,0,0,,,0,0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25,cbd,123,BikeSGV Pasadena 2016,1368,2522,2016-10-27 11:27:00,wes@bikesgv.org
14892,1474,Lake Ave,Cordova,Del Mar,34.1420631,-118.132537,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,10,9,0,0,0,0,0,,,0,0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25,cbd,123,BikeSGV Pasadena 2016,1368,2522,2016-10-27 11:27:00,wes@bikesgv.org
14893,1474,Lake Ave,Cordova,Del Mar,34.1420631,-118.132537,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,18,15,0,0,0,0,0,,,0,0,manual_in_house,no,,bikeroute,bikeroute_sharrows;,minorCollector,25,cbd,123,BikeSGV Pasadena 2016,1368,2522,2016-10-27 11:27:00,wes@bikesgv.org
14918,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,20,10,0,1,3,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2527,2016-10-27 11:58:00,wes@bikesgv.org
14919,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,32,16,4,1,8,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2527,2016-10-27 11:58:00,wes@bikesgv.org
14920,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,14,10,0,3,3,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2527,2016-10-27 11:58:00,wes@bikesgv.org
14921,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,20,18,0,1,1,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2527,2016-10-27 11:58:00,wes@bikesgv.org
14922,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,21,18,3,2,1,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2527,2016-10-27 11:58:00,wes@bikesgv.org
14923,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,19,22,2,0,1,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2527,2016-10-27 11:58:00,wes@bikesgv.org
14924,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,18,32,0,1,1,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2527,2016-10-27 11:58:00,wes@bikesgv.org
14925,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,34,44,2,1,5,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2527,2016-10-27 11:58:00,wes@bikesgv.org
14928,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,7,10,0,0,0,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2528,2016-10-27 12:02:00,wes@bikesgv.org
14929,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,5,12,0,0,0,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2528,2016-10-27 12:02:00,wes@bikesgv.org
14930,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,5,9,0,2,1,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2528,2016-10-27 12:02:00,wes@bikesgv.org
14931,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,11,7,0,2,0,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2528,2016-10-27 12:02:00,wes@bikesgv.org
14932,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,16,17,1,0,3,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2528,2016-10-27 12:02:00,wes@bikesgv.org
14933,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,13,15,0,0,1,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2528,2016-10-27 12:02:00,wes@bikesgv.org
14926,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,4,7,0,0,0,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2528,2016-10-27 12:02:00,wes@bikesgv.org
14927,1476,Colorado,Oakland,Madison,34.1457326,-118.1388858,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,2,9,0,1,0,,,0,0,manual_in_house,no,,none,bikeroute_sharrows;,majorArterial,25,cbd,123,BikeSGV Pasadena 2016,1373,2528,2016-10-27 12:02:00,wes@bikesgv.org
15859,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,1,6,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2660,2016-12-06 14:38:00,wes@bikesgv.org
15860,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,1,3,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2660,2016-12-06 14:38:00,wes@bikesgv.org
15861,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,4,7,1,0,1,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2660,2016-12-06 14:38:00,wes@bikesgv.org
15862,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,6,2,0,1,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2660,2016-12-06 14:38:00,wes@bikesgv.org
15863,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,6,4,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2660,2016-12-06 14:38:00,wes@bikesgv.org
15864,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,6,9,1,0,1,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2660,2016-12-06 14:38:00,wes@bikesgv.org
15865,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,2,6,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2660,2016-12-06 14:38:00,wes@bikesgv.org
15866,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,5,9,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2660,2016-12-06 14:38:00,wes@bikesgv.org
15126,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,1,4,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2557,2016-11-22 15:40:00,wes@bikesgv.org
15127,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,8,4,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2557,2016-11-22 15:40:00,wes@bikesgv.org
15128,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,4,1,0,1,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2557,2016-11-22 15:40:00,wes@bikesgv.org
15129,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,6,4,0,1,1,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2557,2016-11-22 15:40:00,wes@bikesgv.org
15130,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,6,0,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2557,2016-11-22 15:40:00,wes@bikesgv.org
15131,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,15,0,0,0,1,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2557,2016-11-22 15:40:00,wes@bikesgv.org
15132,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,8,3,0,0,1,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2557,2016-11-22 15:40:00,wes@bikesgv.org
15133,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-11-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,13,2,0,1,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2557,2016-11-22 15:40:00,wes@bikesgv.org
16366,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,34,60,0,2,1,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2745,2017-02-21 12:32:00,wes@bikesgv.org
16367,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,82,64,2,1,10,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2745,2017-02-21 12:32:00,wes@bikesgv.org
16368,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,38,64,1,3,3,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2745,2017-02-21 12:32:00,wes@bikesgv.org
16369,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,66,80,4,0,7,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2745,2017-02-21 12:32:00,wes@bikesgv.org
16370,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,70,90,2,1,6,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2745,2017-02-21 12:32:00,wes@bikesgv.org
16371,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,73,70,0,2,5,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2745,2017-02-21 12:32:00,wes@bikesgv.org
16372,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,90,70,2,4,3,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2745,2017-02-21 12:32:00,wes@bikesgv.org
16373,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-11-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,74,70,3,3,9,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2745,2017-02-21 12:32:00,wes@bikesgv.org
15867,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,6,2,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2661,2016-12-06 14:44:00,wes@bikesgv.org
15868,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,4,2,1,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2661,2016-12-06 14:44:00,wes@bikesgv.org
15869,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,3,3,1,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2661,2016-12-06 14:44:00,wes@bikesgv.org
15870,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,5,4,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2661,2016-12-06 14:44:00,wes@bikesgv.org
15871,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,5,3,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2661,2016-12-06 14:44:00,wes@bikesgv.org
15872,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,4,4,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2661,2016-12-06 14:44:00,wes@bikesgv.org
15873,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,6,0,1,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2661,2016-12-06 14:44:00,wes@bikesgv.org
15874,1489,Union St,Oak Knoll Ave,Hudson Ave,34.1477371,-118.1345701,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,6,2,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residentialCommercial,123,BikeSGV Pasadena 2016,1449,2661,2016-12-06 14:44:00,wes@bikesgv.org
15134,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,2,3,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2558,2016-11-22 15:45:00,wes@bikesgv.org
15135,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,8,5,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2558,2016-11-22 15:45:00,wes@bikesgv.org
15136,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,2,4,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2558,2016-11-22 15:45:00,wes@bikesgv.org
15137,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,1,4,0,1,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2558,2016-11-22 15:45:00,wes@bikesgv.org
15138,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,1,2,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2558,2016-11-22 15:45:00,wes@bikesgv.org
15139,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,6,10,1,0,1,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2558,2016-11-22 15:45:00,wes@bikesgv.org
15140,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,2,4,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2558,2016-11-22 15:45:00,wes@bikesgv.org
15141,1491,Union,Catalina,Wilson,34.1480212,-118.1285191,midblock,10-13-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,5,9,1,1,3,,,0,0,manual_in_house,no,,none,,majorCollector,30,residential,123,BikeSGV Pasadena 2016,1389,2558,2016-11-22 15:45:00,wes@bikesgv.org
16342,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,5,3,1,0,1,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2742,2017-02-21 11:53:00,wes@bikesgv.org
16343,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,3,1,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2742,2017-02-21 11:53:00,wes@bikesgv.org
16344,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,5,5,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2742,2017-02-21 11:53:00,wes@bikesgv.org
16345,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,9,9,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2742,2017-02-21 11:53:00,wes@bikesgv.org
16346,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,3,5,0,1,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2742,2017-02-21 11:53:00,wes@bikesgv.org
16347,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,7,2,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2742,2017-02-21 11:53:00,wes@bikesgv.org
16348,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,13,6,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2742,2017-02-21 11:53:00,wes@bikesgv.org
16349,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,19,5,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2742,2017-02-21 11:53:00,wes@bikesgv.org
16334,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,2,6,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2741,2017-02-21 11:46:00,wes@bikesgv.org
16335,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,3,3,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2741,2017-02-21 11:46:00,wes@bikesgv.org
16336,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,3,2,1,0,3,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2741,2017-02-21 11:46:00,wes@bikesgv.org
16337,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,12,5,1,0,6,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2741,2017-02-21 11:46:00,wes@bikesgv.org
16338,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,3,5,0,0,2,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2741,2017-02-21 11:46:00,wes@bikesgv.org
16339,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,5,3,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2741,2017-02-21 11:46:00,wes@bikesgv.org
16340,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,4,6,0,1,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2741,2017-02-21 11:46:00,wes@bikesgv.org
16341,1546,Cordova,Madison,El Molino,34.1426137,-118.1372631,,10-13-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,4,4,0,0,0,,,0,0,manual_in_house,no,,none,,majorCollector,35,residential,123,BikeSGV Pasadena 2016,1490,2741,2017-02-21 11:46:00,wes@bikesgv.org
16358,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-13-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,11,8,0,1,0,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2744,2017-02-21 12:28:00,wes@bikesgv.org
16359,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-13-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,4,6,0,1,0,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2744,2017-02-21 12:28:00,wes@bikesgv.org
16360,1547,Colorado,Fair Oaks,Raymond,34.1457082,-118.1498855,midblock,10-13-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,16,14,0,0,0,,,0,0,manual_in_house,no,,none,,principalArterial,25,neighborhoodRetail,123,BikeSGV Pasadena 2016,1491,2744,2017-02-21 12:28:00,wes@bikesgv.org
