intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,female,sidewalk,wrongway,other_var1,other_var2,other_var1_count,other_var2_count,count_method,count_bikesonsidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,createdatetime
15747.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,04-30-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,1,0,0,0,1,1.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:18:00
15748.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,04-30-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:18:00
15749.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,04-30-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,1,0,0,0,0,0,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:18:00
15952.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,1,0,0,0,0,1.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,40.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-29 22:40:00
15953.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,1,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,40.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-29 22:40:00
15954.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,2,0,0,0,1,1.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorCollector,40.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-29 22:40:00
15955.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,2,0,0,0,1,1.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,40.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-29 22:40:00
15956.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,1,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,40.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-29 22:40:00
15957.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,2,1,0,0,0,0,1.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorCollector,40.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-29 22:40:00
15958.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,40.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-29 22:40:00
15959.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,1,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,40.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-29 22:40:00
15750.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:23:00
15751.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,1,3,0,0,0,1,1.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:23:00
15752.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,1,0,0,0,0,0,1.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:23:00
15753.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:23:00
15754.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:23:00
15755.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,1,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:23:00
15756.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,2,0,0,0,1,1.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:23:00
15757.0,1390.0,N Lark Ellen Ave,E Payson St,Woodcroft St,34.112572899999996,-117.9165065,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:23:00
15758.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,1,0,0,0,1,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:34:00
15759.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,1,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:34:00
15760.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,2,0,0,0,0,2,0.0,No Helmet,Child,2,1,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:34:00
15761.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,2,1,0,0,0,3,0.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:34:00
15762.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:34:00
15763.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,1,0,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:34:00
15764.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,1,2,0,0,0,2,1.0,No Helmet,Child,3,1,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:34:00
15765.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:34:00
15766.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,2,0,0,0,2,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:40:00
15767.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,1,1,0,0,1,1,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:40:00
15768.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,1,2,0,0,1,0,1.0,No Helmet,Child,3,1,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:40:00
15769.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,1,0,0,0,1,0,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:40:00
15770.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,1,2,0,0,0,1,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:40:00
15771.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,1,1,0,0,0,2,1.0,No Helmet,Child,2,1,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:40:00
15772.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,1,1,0,0,0,2,0.0,No Helmet,Child,2,1,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:40:00
15773.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-05-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,2,1,0,0,0,2,2.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-13 13:40:00
15875.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-07-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,1,1,0,0,1,2,0.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-25 15:58:00
15876.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-07-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,3,0,0,0,0,2,0.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-25 15:58:00
15877.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-07-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,1,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-25 15:58:00
15878.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-07-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-25 15:58:00
15879.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-07-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,2,0,0,0,0,1,1.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-25 15:58:00
15880.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-07-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,2,0,0,0,0,1,1.0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-25 15:58:00
15881.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-07-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,2,3,0,0,1,4,1.0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-25 15:58:00
15882.0,1391.0,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,05-07-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,1,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35.0,residentialCommercial,113.0,BikeSGV Azusa 2016,2016-05-25 15:58:00
15806.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,1,0,0,0,0,0,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-13 14:23:00
15807.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,1,2,0,0,0,0,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-13 14:23:00
15808.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-13 14:23:00
15809.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-13 14:23:00
15810.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-13 14:23:00
15811.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,1,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-13 14:23:00
15812.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,1,0,0,0,0,1,0.0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-13 14:23:00
15813.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0.0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-13 14:23:00
15960.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,1,0,0,0,0,1,0.0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-29 22:51:00
15961.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,1,0,0,0,0,1.0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-29 22:51:00
15962.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,1,0,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-29 22:51:00
15963.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,1,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-29 22:51:00
15964.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-29 22:51:00
15965.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-29 22:51:00
15966.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,1,2,0,0,0,1,1.0,No Helmet,,3,0,manual_in_house,Yes,no,,none,,minorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-29 22:51:00
15967.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-29 22:51:00
16029.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-28-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,2,0,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-06-03 13:28:00
16030.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-28-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,1,0,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-06-03 13:28:00
16031.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-28-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,1,2,0,0,0,1,0.0,No Helmet,,2,0,manual_in_house,Yes,no,,none,,,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-06-03 13:28:00
16032.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-28-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,1,1,0,0,0,2,0.0,No Helmet,,2,0,manual_in_house,Yes,no,,none,,,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-06-03 13:28:00
16033.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-28-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-06-03 13:28:00
16034.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-28-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,1,0,0,0,0,0.0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-06-03 13:28:00
16035.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-28-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,1,0,0,0,0,1,1.0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-06-03 13:28:00
16036.0,1392.0,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.94487360000001,05-28-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0.0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-06-03 13:28:00
15843.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,2,1,0,0,1,2,0.0,No Helmet,Children,2,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:09:00
15844.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,1,1,0,0,0,2,0.0,No Helmet,Children,2,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:09:00
15845.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,1,0,0,0,1,0.0,No Helmet,Children,1,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:09:00
15846.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,0,0,0,0,0.0,No Helmet,Children,0,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:09:00
15847.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,1,0,0,0,0,1,0.0,No Helmet,Children,1,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:09:00
15848.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0.0,No Helmet,Children,0,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:09:00
15849.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,1,1,0,0,0,0,0.0,No Helmet,Children,1,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:09:00
15850.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,1,0,0,0,1,0,1.0,No Helmet,Children,1,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:09:00
15851.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0.0,No Helmet,Children,0,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:14:00
15852.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0.0,No Helmet,Children,0,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:14:00
15853.0,1398.0,S. Glendora Ave.,E. Service Ave.,W. Chrstopher St.,34.06484329999999,-117.9279703,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,1,0,0,0,0,1,0.0,No Helmet,Children,1,0,manual_in_house,Yes,no,,none,,majorArterial,40.0,residentialCommercial,112.0,BikeSGV West Covina 2016,2016-05-25 14:14:00
