intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,female,sidewalk,wrongway,other_var1,other_var2,other_var1_count,other_var2_count,count_method,count_bikesonsidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,createdatetime
18622,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,12:00 PM,0,1,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:16:00
18623,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,12:15 PM,0,2,0,0,0,0,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:16:00
18624,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,12:30 PM,0,2,0,0,0,0,0,No Helmet,Child,2,1,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:16:00
18625,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,12:45 PM,0,1,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:16:00
18626,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,1,0,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:19:00
18627,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:19:00
18628,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:19:00
18629,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,1,1,0,0,0,0,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:19:00
18630,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,1,1,0,0,0,0,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:19:00
18631,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,2,3,0,0,0,1,0,No Helmet,Child,5,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:19:00
18632,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:19:00
18633,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,2,0,0,0,0,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:19:00
18610,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,4,0,0,0,2,1,No Helmet,Child,4,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:12:00
18611,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,2,0,0,0,1,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:12:00
18612,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,1,0,0,0,0,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:12:00
18613,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,1,0,0,0,1,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:12:00
18614,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:12:00
18615,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:12:00
18616,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,2,0,0,0,0,0,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:12:00
18617,1559,Main St.,1 st,2nd st,34.058394899999996,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,cbd,137,BikeSGV Duarte,2017-04-28 12:12:00
18682,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-26-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,2,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:55:00
18683,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-26-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,2,0,0,1,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:55:00
18684,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-26-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,2,3,2,3,0,No Helmet,Child,5,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:55:00
18685,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-26-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,1,1,0,1,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:55:00
18686,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-26-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,2,0,2,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:55:00
18687,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-26-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,1,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:55:00
18688,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-26-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,1,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:55:00
18689,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-26-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,0,2,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:55:00
18698,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-28-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 14:03:00
18699,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-28-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,1,0,1,1,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 14:03:00
18700,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-28-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,2,0,1,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 14:03:00
18701,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-28-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 14:03:00
18702,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-28-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 14:03:00
18703,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-28-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 14:03:00
18704,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-28-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 14:03:00
18705,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-28-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,1,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 14:03:00
18642,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:43:00
18643,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:43:00
18644,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:43:00
18645,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:43:00
18646,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,2,0,0,0,0,1,1,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:43:00
18647,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:43:00
18648,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,2,0,0,0,0,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:43:00
18649,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,1,1,0,0,0,0,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:43:00
20003,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,3,4,0,6,2,No Helmet,Child,7,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:35:00
20004,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,1,1,0,2,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:35:00
20005,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,0,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:35:00
20006,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,1,2,0,2,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:35:00
20007,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,2,0,1,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:35:00
20008,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,2,1,0,1,1,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:35:00
20009,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:35:00
20010,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,1,2,0,3,1,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:35:00
18634,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,1,0,0,0,0,0,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:40:00
18635,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:40:00
18636,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:40:00
18637,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:40:00
18638,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:40:00
18639,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,1,2,0,0,0,1,0,No Helmet,Child,1,1,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:40:00
18640,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:40:00
18641,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,4,0,0,0,2,0,No Helmet,Child,2,1,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:40:00
18650,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:52:00
18651,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,11:15 AM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:52:00
18652,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:52:00
18653,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,11:45 AM,0,3,0,0,1,3,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:52:00
18654,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,12:00 PM,2,1,0,0,0,2,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:52:00
18655,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,12:15 PM,0,1,0,0,0,0,0,No Helmet,Child,1,1,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:52:00
18656,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,12:30 PM,1,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:52:00
18657,1560,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,12:45 PM,2,3,0,0,1,2,0,No Helmet,Child,3,4,manual_in_house,Yes,no,,none,,majorCollector,35,cbd,111,BikeSGV Covina,2017-04-28 12:52:00
18690,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:59:00
18691,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,0,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:59:00
18692,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:59:00
18693,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-31-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:59:00
18694,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:59:00
18695,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:59:00
18696,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:59:00
18697,1562,Las Tunas,Rosemead Blvd,Muscatel,34.103743,-118.07399509999999,01-31-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,principalArterial,40,cbd,137,BikeSGV Duarte,2017-04-28 13:59:00
20011,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,1,1,0,2,1,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:40:00
20012,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,8,3,0,10,2,No Helmet,Child,11,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:40:00
20013,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,1,1,0,2,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:40:00
20014,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,1,1,0,2,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:40:00
20015,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,2,2,0,4,0,No Helmet,Child,4,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:40:00
20016,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,0,3,0,3,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:40:00
20017,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:40:00
20018,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,01-31-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,2,1,1,3,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,minorArterial,35,neighborhoodRetail,128,BikeSGV Pomona,2017-08-14 13:40:00
18658,1561,Badillo St,Grand Ave,Glendora Ave,34.086004700000004,-117.8720033,02-02-2017,Thursday,11:00 AM,1:00 PM,11:00 AM,0,0,0,1,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,45,residentialCommercial,137,BikeSGV Duarte,2017-04-28 13:11:00
18659,1561,Badillo St,Grand Ave,Glendora Ave,34.086004700000004,-117.8720033,02-02-2017,Thursday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,45,residentialCommercial,137,BikeSGV Duarte,2017-04-28 13:11:00
18660,1561,Badillo St,Grand Ave,Glendora Ave,34.086004700000004,-117.8720033,02-02-2017,Thursday,11:00 AM,1:00 PM,11:30 AM,0,0,0,1,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,45,residentialCommercial,137,BikeSGV Duarte,2017-04-28 13:11:00
18661,1561,Badillo St,Grand Ave,Glendora Ave,34.086004700000004,-117.8720033,02-02-2017,Thursday,11:00 AM,1:00 PM,11:45 AM,0,0,1,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,45,residentialCommercial,137,BikeSGV Duarte,2017-04-28 13:11:00
18662,1561,Badillo St,Grand Ave,Glendora Ave,34.086004700000004,-117.8720033,02-02-2017,Thursday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikeroute,,minorArterial,45,residentialCommercial,137,BikeSGV Duarte,2017-04-28 13:11:00
