IntervalID,location_ID,street1,street2,street3,latitude,longitude,type,Date,Day,period_begin,period_end,Interval_Begin,NS,SN,EW,WE,Female,Sidewalk,Wrongway,Other_Var1,Other_Var2,Other_Var1_Count,Other_Var2_Count,Count_Method,Count_BikesOnSidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,pk_physicalenv_id,pk_countocc_id,createdatetime,username
15704,1387,E Gladstone St,S Sunflower Ave,Lyman Ave,34.1140053,-117.8470802,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,1,1,0,0,1,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikepath,,minorCollector,45,residential,109,BikeSGV Glendora 2016,1266,2374,2016-05-13 12:17:00,wes@bikesgv.org
15705,1387,E Gladstone St,S Sunflower Ave,Lyman Ave,34.1140053,-117.8470802,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikepath,,minorCollector,45,residential,109,BikeSGV Glendora 2016,1266,2374,2016-05-13 12:17:00,wes@bikesgv.org
15706,1387,E Gladstone St,S Sunflower Ave,Lyman Ave,34.1140053,-117.8470802,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,2,1,1,2,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikepath,,minorCollector,45,residential,109,BikeSGV Glendora 2016,1266,2374,2016-05-13 12:17:00,wes@bikesgv.org
15707,1387,E Gladstone St,S Sunflower Ave,Lyman Ave,34.1140053,-117.8470802,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,1,1,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikepath,,minorCollector,45,residential,109,BikeSGV Glendora 2016,1266,2374,2016-05-13 12:17:00,wes@bikesgv.org
15708,1387,E Gladstone St,S Sunflower Ave,Lyman Ave,34.1140053,-117.8470802,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,1,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikepath,,minorCollector,45,residential,109,BikeSGV Glendora 2016,1266,2374,2016-05-13 12:17:00,wes@bikesgv.org
15709,1387,E Gladstone St,S Sunflower Ave,Lyman Ave,34.1140053,-117.8470802,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,2,1,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikepath,,minorCollector,45,residential,109,BikeSGV Glendora 2016,1266,2374,2016-05-13 12:17:00,wes@bikesgv.org
15742,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,04-30-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,3,0,0,0,0,0,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2379,2016-05-13 13:18:00,wes@bikesgv.org
15743,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,04-30-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,1,1,0,0,0,2,2,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2379,2016-05-13 13:18:00,wes@bikesgv.org
15744,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,04-30-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,1,0,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2379,2016-05-13 13:18:00,wes@bikesgv.org
15745,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,04-30-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2379,2016-05-13 13:18:00,wes@bikesgv.org
15746,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,04-30-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2379,2016-05-13 13:18:00,wes@bikesgv.org
15747,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,04-30-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,1,0,0,0,1,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2379,2016-05-13 13:18:00,wes@bikesgv.org
15748,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,04-30-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2379,2016-05-13 13:18:00,wes@bikesgv.org
15749,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,04-30-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,1,0,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2379,2016-05-13 13:18:00,wes@bikesgv.org
15952,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,1,0,0,0,0,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,40,residentialCommercial,113,BikeSGV Azusa 2016,1293,2415,2016-05-29 22:40:00,wes@bikesgv.org
15953,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,1,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,40,residentialCommercial,113,BikeSGV Azusa 2016,1293,2415,2016-05-29 22:40:00,wes@bikesgv.org
15954,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,2,0,0,0,1,1,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorCollector,40,residentialCommercial,113,BikeSGV Azusa 2016,1293,2415,2016-05-29 22:40:00,wes@bikesgv.org
15955,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,2,0,0,0,1,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,40,residentialCommercial,113,BikeSGV Azusa 2016,1293,2415,2016-05-29 22:40:00,wes@bikesgv.org
15956,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,1,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,40,residentialCommercial,113,BikeSGV Azusa 2016,1293,2415,2016-05-29 22:40:00,wes@bikesgv.org
15957,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,2,1,0,0,0,0,1,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorCollector,40,residentialCommercial,113,BikeSGV Azusa 2016,1293,2415,2016-05-29 22:40:00,wes@bikesgv.org
15958,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,40,residentialCommercial,113,BikeSGV Azusa 2016,1293,2415,2016-05-29 22:40:00,wes@bikesgv.org
15959,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,40,residentialCommercial,113,BikeSGV Azusa 2016,1293,2415,2016-05-29 22:40:00,wes@bikesgv.org
15750,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2380,2016-05-13 13:23:00,wes@bikesgv.org
15751,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,1,3,0,0,0,1,1,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2380,2016-05-13 13:23:00,wes@bikesgv.org
15752,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,1,0,0,0,0,0,1,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2380,2016-05-13 13:23:00,wes@bikesgv.org
15753,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2380,2016-05-13 13:23:00,wes@bikesgv.org
15754,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2380,2016-05-13 13:23:00,wes@bikesgv.org
15755,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,1,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2380,2016-05-13 13:23:00,wes@bikesgv.org
15756,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,2,0,0,0,1,1,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2380,2016-05-13 13:23:00,wes@bikesgv.org
15757,1390,N Lark Ellen Ave,E Payson St,Woodcroft St,34.1125729,-117.9165065,midblock,05-03-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residentialCommercial,113,BikeSGV Azusa 2016,1271,2380,2016-05-13 13:23:00,wes@bikesgv.org
15758,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,1,0,0,0,1,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2381,2016-05-13 13:34:00,wes@bikesgv.org
15759,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2381,2016-05-13 13:34:00,wes@bikesgv.org
15760,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,2,0,0,0,0,2,0,No Helmet,Child,2,1,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2381,2016-05-13 13:34:00,wes@bikesgv.org
15761,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,2,1,0,0,0,3,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2381,2016-05-13 13:34:00,wes@bikesgv.org
15762,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2381,2016-05-13 13:34:00,wes@bikesgv.org
15763,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,1,0,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2381,2016-05-13 13:34:00,wes@bikesgv.org
15764,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,1,2,0,0,0,2,1,No Helmet,Child,3,1,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2381,2016-05-13 13:34:00,wes@bikesgv.org
15765,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2381,2016-05-13 13:34:00,wes@bikesgv.org
15766,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,2,0,0,0,2,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2382,2016-05-13 13:40:00,wes@bikesgv.org
15767,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,1,1,0,0,1,1,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2382,2016-05-13 13:40:00,wes@bikesgv.org
15768,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,1,2,0,0,1,0,1,No Helmet,Child,3,1,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2382,2016-05-13 13:40:00,wes@bikesgv.org
15769,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,1,0,0,0,1,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2382,2016-05-13 13:40:00,wes@bikesgv.org
15770,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,1,2,0,0,0,1,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2382,2016-05-13 13:40:00,wes@bikesgv.org
15771,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,1,1,0,0,0,2,1,No Helmet,Child,2,1,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2382,2016-05-13 13:40:00,wes@bikesgv.org
15772,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,1,1,0,0,0,2,0,No Helmet,Child,2,1,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2382,2016-05-13 13:40:00,wes@bikesgv.org
15773,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-05-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,2,1,0,0,0,2,2,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1272,2382,2016-05-13 13:40:00,wes@bikesgv.org
15875,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-07-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,1,1,0,0,1,2,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1285,2399,2016-05-25 15:58:00,wes@bikesgv.org
15876,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-07-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,3,0,0,0,0,2,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1285,2399,2016-05-25 15:58:00,wes@bikesgv.org
15877,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-07-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1285,2399,2016-05-25 15:58:00,wes@bikesgv.org
15878,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-07-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1285,2399,2016-05-25 15:58:00,wes@bikesgv.org
15879,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-07-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,2,0,0,0,0,1,1,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1285,2399,2016-05-25 15:58:00,wes@bikesgv.org
15880,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-07-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,2,0,0,0,0,1,1,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1285,2399,2016-05-25 15:58:00,wes@bikesgv.org
15881,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-07-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,2,3,0,0,1,4,1,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1285,2399,2016-05-25 15:58:00,wes@bikesgv.org
15882,1391,Azusa Ave,W Paramount St,E Roland St,34.1170719,-117.9074514,midblock,05-07-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,residentialCommercial,113,BikeSGV Azusa 2016,1285,2399,2016-05-25 15:58:00,wes@bikesgv.org
15806,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,1,0,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40,residentialCommercial,112,BikeSGV West Covina 2016,1276,2387,2016-05-13 14:23:00,wes@bikesgv.org
15807,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,1,2,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40,residentialCommercial,112,BikeSGV West Covina 2016,1276,2387,2016-05-13 14:23:00,wes@bikesgv.org
15808,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40,residentialCommercial,112,BikeSGV West Covina 2016,1276,2387,2016-05-13 14:23:00,wes@bikesgv.org
15809,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40,residentialCommercial,112,BikeSGV West Covina 2016,1276,2387,2016-05-13 14:23:00,wes@bikesgv.org
15810,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40,residentialCommercial,112,BikeSGV West Covina 2016,1276,2387,2016-05-13 14:23:00,wes@bikesgv.org
15811,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40,residentialCommercial,112,BikeSGV West Covina 2016,1276,2387,2016-05-13 14:23:00,wes@bikesgv.org
15812,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,1,0,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40,residentialCommercial,112,BikeSGV West Covina 2016,1276,2387,2016-05-13 14:23:00,wes@bikesgv.org
15813,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,bikelane,,majorCollector,40,residentialCommercial,112,BikeSGV West Covina 2016,1276,2387,2016-05-13 14:23:00,wes@bikesgv.org
15960,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,1,0,0,0,0,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,112,BikeSGV West Covina 2016,1294,2416,2016-05-29 22:51:00,wes@bikesgv.org
15961,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,1,0,0,0,0,1,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,112,BikeSGV West Covina 2016,1294,2416,2016-05-29 22:51:00,wes@bikesgv.org
15962,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,1,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,112,BikeSGV West Covina 2016,1294,2416,2016-05-29 22:51:00,wes@bikesgv.org
15963,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,1,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,112,BikeSGV West Covina 2016,1294,2416,2016-05-29 22:51:00,wes@bikesgv.org
15964,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,112,BikeSGV West Covina 2016,1294,2416,2016-05-29 22:51:00,wes@bikesgv.org
15965,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,112,BikeSGV West Covina 2016,1294,2416,2016-05-29 22:51:00,wes@bikesgv.org
15966,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,1,2,0,0,0,1,1,No Helmet,,3,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,112,BikeSGV West Covina 2016,1294,2416,2016-05-29 22:51:00,wes@bikesgv.org
15967,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-10-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,112,BikeSGV West Covina 2016,1294,2416,2016-05-29 22:51:00,wes@bikesgv.org
16029,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-28-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,2,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,,40,residentialCommercial,112,BikeSGV West Covina 2016,1303,2429,2016-06-03 13:28:00,wes@bikesgv.org
16030,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-28-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,1,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,,40,residentialCommercial,112,BikeSGV West Covina 2016,1303,2429,2016-06-03 13:28:00,wes@bikesgv.org
16031,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-28-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,1,2,0,0,0,1,0,No Helmet,,2,0,manual_in_house,Yes,no,,none,,,40,residentialCommercial,112,BikeSGV West Covina 2016,1303,2429,2016-06-03 13:28:00,wes@bikesgv.org
16032,1392,S Sunset Ave,W Merced Ave,W Vine Ave,34.0627079,-117.9448736,midblock,05-28-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,1,1,0,0,0,2,0,No Helmet,,2,0,manual_in_house,Yes,no,,none,,,40,residentialCommercial,112,BikeSGV West Covina 2016,1303,2429,2016-06-03 13:28:00,wes@bikesgv.org
