intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,female,sidewalk,wrongway,count_method,count_bikesonsidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,city,createdatetime,total_count,no_helmet,child
19104,1599,Azusa Ave. ,Route 66,Santa Fe Ave ,34.1339667,-117.9075694,04-01-2017,Saturday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,1,6,1,manual_in_house,1,no,none,none,none,interstate,25,residentialCommercial,113,Azusa,2017-07-16 13:48:00,6,6,0
19105,1599,Azusa Ave. ,Route 66,Santa Fe Ave ,34.1339667,-117.9075694,04-01-2017,Saturday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,1,0,manual_in_house,1,no,none,none,none,interstate,25,residentialCommercial,113,Azusa,2017-07-16 13:48:00,1,1,0
19179,1602,Santa Clara ,Santa Anita ,1st Ave ,34.1422718,-118.0291915,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,2,1,0,1,0,manual_in_house,1,no,none,none,none,interstate,30,residentialCommercial,143,Arcadia,2017-07-17 00:26:00,3,2,0
19180,1602,Santa Clara ,Santa Anita ,1st Ave ,34.1422718,-118.0291915,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,3,1,0,4,0,manual_in_house,1,no,none,none,none,interstate,30,residentialCommercial,143,Arcadia,2017-07-17 00:26:00,4,3,0
19181,1602,Santa Clara ,Santa Anita ,1st Ave ,34.1422718,-118.0291915,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,4,1,0,1,0,manual_in_house,1,no,none,none,none,interstate,30,residentialCommercial,143,Arcadia,2017-07-17 00:26:00,5,2,0
19182,1602,Santa Clara ,Santa Anita ,1st Ave ,34.1422718,-118.0291915,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,interstate,30,residentialCommercial,143,Arcadia,2017-07-17 00:26:00,0,0,0
19183,1602,Santa Clara ,Santa Anita ,1st Ave ,34.1422718,-118.0291915,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,interstate,30,residentialCommercial,143,Arcadia,2017-07-17 00:26:00,0,0,0
19184,1602,Santa Clara ,Santa Anita ,1st Ave ,34.1422718,-118.0291915,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,1,0,0,1,0,manual_in_house,1,no,none,none,none,interstate,30,residentialCommercial,143,Arcadia,2017-07-17 00:26:00,1,1,0
19185,1602,Santa Clara ,Santa Anita ,1st Ave ,34.1422718,-118.0291915,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,1,2,0,2,0,manual_in_house,1,no,none,none,none,interstate,30,residentialCommercial,143,Arcadia,2017-07-17 00:26:00,3,1,0
19186,1602,Santa Clara ,Santa Anita ,1st Ave ,34.1422718,-118.0291915,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,1,0,0,0,manual_in_house,1,no,none,none,none,interstate,30,residentialCommercial,143,Arcadia,2017-07-17 00:26:00,1,0,0
19699,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,2,1,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:18:00,2,2,1
19700,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,1,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:18:00,1,1,0
19701,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,2,1,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:18:00,3,2,0
19702,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,1,1,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:18:00,2,2,0
19703,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,2,4,0,0,5,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:18:00,6,0,0
19704,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,1,1,0,1,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:18:00,2,2,0
19705,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,2,4,0,3,2,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:18:00,6,2,0
19706,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,2,3,0,4,1,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:18:00,5,5,0
19707,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,2,1,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:23:00,2,2,1
19708,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,1,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:23:00,1,1,0
19709,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,2,1,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:23:00,3,2,0
19710,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,1,1,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:23:00,2,2,0
19711,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,2,4,0,0,5,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:23:00,6,0,0
19712,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,1,1,0,1,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:23:00,2,2,0
19713,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,2,4,0,3,2,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:23:00,6,2,0
19714,1620,Arrow Hwy,Banewell Ave,Enid Ave,34.1071083,-117.9137778,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,2,3,0,4,1,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorCollector,45,residential,145,Azusa,2017-08-07 13:23:00,5,5,0
19971,1410,Badillo Street,Willow Avenue,David Court,34.087115399999995,-117.94576409999998,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,residentialCommercial,112,West Covina,2017-08-14 13:01:00,0,0,0
19972,1410,Badillo Street,Willow Avenue,David Court,34.087115399999995,-117.94576409999998,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,1,1,0,2,1,manual_in_house,1,no,none,none,none,minorArterial,40,residentialCommercial,112,West Covina,2017-08-14 13:01:00,2,2,0
19973,1410,Badillo Street,Willow Avenue,David Court,34.087115399999995,-117.94576409999998,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,1,1,1,0,manual_in_house,1,no,none,none,none,minorArterial,40,residentialCommercial,112,West Covina,2017-08-14 13:01:00,1,1,0
19974,1410,Badillo Street,Willow Avenue,David Court,34.087115399999995,-117.94576409999998,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,residentialCommercial,112,West Covina,2017-08-14 13:01:00,0,0,0
19975,1410,Badillo Street,Willow Avenue,David Court,34.087115399999995,-117.94576409999998,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,1,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,40,residentialCommercial,112,West Covina,2017-08-14 13:01:00,1,1,0
19976,1410,Badillo Street,Willow Avenue,David Court,34.087115399999995,-117.94576409999998,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,1,1,1,1,1,manual_in_house,1,no,none,none,none,minorArterial,40,residentialCommercial,112,West Covina,2017-08-14 13:01:00,2,1,0
19977,1410,Badillo Street,Willow Avenue,David Court,34.087115399999995,-117.94576409999998,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,1,0,1,1,0,manual_in_house,1,no,none,none,none,minorArterial,40,residentialCommercial,112,West Covina,2017-08-14 13:01:00,1,1,0
19978,1410,Badillo Street,Willow Avenue,David Court,34.087115399999995,-117.94576409999998,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,2,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,40,residentialCommercial,112,West Covina,2017-08-14 13:01:00,2,0,0
19995,1626,Temple Ave,Innovation Way,S Campus Dr,34.0497141,-117.8157932,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,residentialCommercial,149,Mt. SAC/Cal Poly/Walnut,2017-08-14 13:23:00,0,0,0
19996,1626,Temple Ave,Innovation Way,S Campus Dr,34.0497141,-117.8157932,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,1,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,residentialCommercial,149,Mt. SAC/Cal Poly/Walnut,2017-08-14 13:23:00,1,0,0
19997,1626,Temple Ave,Innovation Way,S Campus Dr,34.0497141,-117.8157932,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,3,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,residentialCommercial,149,Mt. SAC/Cal Poly/Walnut,2017-08-14 13:23:00,3,0,0
19998,1626,Temple Ave,Innovation Way,S Campus Dr,34.0497141,-117.8157932,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,residentialCommercial,149,Mt. SAC/Cal Poly/Walnut,2017-08-14 13:23:00,0,0,0
19999,1626,Temple Ave,Innovation Way,S Campus Dr,34.0497141,-117.8157932,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,2,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,residentialCommercial,149,Mt. SAC/Cal Poly/Walnut,2017-08-14 13:23:00,2,0,0
20000,1626,Temple Ave,Innovation Way,S Campus Dr,34.0497141,-117.8157932,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,1,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,residentialCommercial,149,Mt. SAC/Cal Poly/Walnut,2017-08-14 13:23:00,1,0,0
20001,1626,Temple Ave,Innovation Way,S Campus Dr,34.0497141,-117.8157932,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,1,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,residentialCommercial,149,Mt. SAC/Cal Poly/Walnut,2017-08-14 13:23:00,1,0,0
20002,1626,Temple Ave,Innovation Way,S Campus Dr,34.0497141,-117.8157932,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,residentialCommercial,149,Mt. SAC/Cal Poly/Walnut,2017-08-14 13:23:00,0,0,0
20019,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,1,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,128,Pomona,2017-08-14 13:47:00,1,1,0
20020,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,2,2,0,3,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,128,Pomona,2017-08-14 13:47:00,4,4,0
20021,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,2,1,0,3,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,128,Pomona,2017-08-14 13:47:00,3,3,0
20022,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,128,Pomona,2017-08-14 13:47:00,0,0,0
20023,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,128,Pomona,2017-08-14 13:47:00,0,0,0
20024,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,1,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,128,Pomona,2017-08-14 13:47:00,1,1,1
20025,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,2,0,2,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,128,Pomona,2017-08-14 13:47:00,2,2,0
20026,1627,Mission ,Locust,Garvey,34.0552076,-117.7497143,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,6,6,0,6,0,manual_in_house,1,no,none,none,none,minorArterial,35,neighborhoodRetail,128,Pomona,2017-08-14 13:47:00,12,6,0
20235,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,4,1,0,0,0,2,2,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 12:56:00,5,0,0
20236,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 12:56:00,0,0,0
20237,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,7,0,0,0,1,2,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 12:56:00,7,0,0
20238,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 12:56:00,0,0,0
20239,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 12:56:00,0,0,0
20240,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,3,0,0,0,1,0,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 12:56:00,3,0,0
20241,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 12:56:00,0,0,0
20242,1568,San Antonio Ave,Briarwood Ln,La Verne Ave,34.0798112,-117.7364659,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,bikelane,none,minorCollector,25,residential,128,Pomona,2017-08-18 12:56:00,0,0,0
19715,1621,Fullerton Rd,Camino Bello,Colima,33.9880348,-117.905395,04-01-2017,Saturday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,45,residential,148,Rowland Heights,2017-08-07 13:39:00,0,0,0
19716,1621,Fullerton Rd,Camino Bello,Colima,33.9880348,-117.905395,04-01-2017,Saturday,7:00 AM,9:00 AM,7:15 AM,0,1,0,0,0,1,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,45,residential,148,Rowland Heights,2017-08-07 13:39:00,1,1,0
19717,1621,Fullerton Rd,Camino Bello,Colima,33.9880348,-117.905395,04-01-2017,Saturday,7:00 AM,9:00 AM,7:30 AM,0,1,0,0,1,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,45,residential,148,Rowland Heights,2017-08-07 13:39:00,1,1,0
19718,1621,Fullerton Rd,Camino Bello,Colima,33.9880348,-117.905395,04-01-2017,Saturday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,45,residential,148,Rowland Heights,2017-08-07 13:39:00,0,0,0
19719,1621,Fullerton Rd,Camino Bello,Colima,33.9880348,-117.905395,04-01-2017,Saturday,7:00 AM,9:00 AM,8:00 AM,0,1,0,0,0,1,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,45,residential,148,Rowland Heights,2017-08-07 13:39:00,1,1,0
19720,1621,Fullerton Rd,Camino Bello,Colima,33.9880348,-117.905395,04-01-2017,Saturday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,45,residential,148,Rowland Heights,2017-08-07 13:39:00,0,0,0
19721,1621,Fullerton Rd,Camino Bello,Colima,33.9880348,-117.905395,04-01-2017,Saturday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,45,residential,148,Rowland Heights,2017-08-07 13:39:00,0,0,0
19722,1621,Fullerton Rd,Camino Bello,Colima,33.9880348,-117.905395,04-01-2017,Saturday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,bikelane_paintedbuffer;,minorArterial,45,residential,148,Rowland Heights,2017-08-07 13:39:00,0,0,0
19779,1623,Valley Blvd,Kellog Dr,Temple,34.051329,-117.8104591,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,neighborhoodRetail,149,Mt. SAC/Cal Poly/Walnut,2017-08-07 14:53:00,0,0,0
19780,1623,Valley Blvd,Kellog Dr,Temple,34.051329,-117.8104591,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,neighborhoodRetail,149,Mt. SAC/Cal Poly/Walnut,2017-08-07 14:53:00,0,0,0
19781,1623,Valley Blvd,Kellog Dr,Temple,34.051329,-117.8104591,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,1,0,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,45,neighborhoodRetail,149,Mt. SAC/Cal Poly/Walnut,2017-08-07 14:53:00,1,1,0
19782,1623,Valley Blvd,Kellog Dr,Temple,34.051329,-117.8104591,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,neighborhoodRetail,149,Mt. SAC/Cal Poly/Walnut,2017-08-07 14:53:00,0,0,0
19783,1623,Valley Blvd,Kellog Dr,Temple,34.051329,-117.8104591,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,1,0,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,45,neighborhoodRetail,149,Mt. SAC/Cal Poly/Walnut,2017-08-07 14:53:00,1,1,0
19784,1623,Valley Blvd,Kellog Dr,Temple,34.051329,-117.8104591,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,2,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,neighborhoodRetail,149,Mt. SAC/Cal Poly/Walnut,2017-08-07 14:53:00,2,0,0
19785,1623,Valley Blvd,Kellog Dr,Temple,34.051329,-117.8104591,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,45,neighborhoodRetail,149,Mt. SAC/Cal Poly/Walnut,2017-08-07 14:53:00,0,0,0
19786,1623,Valley Blvd,Kellog Dr,Temple,34.051329,-117.8104591,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,1,0,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,45,neighborhoodRetail,149,Mt. SAC/Cal Poly/Walnut,2017-08-07 14:53:00,1,1,0
18386,1552,Garey ave,2nd st,3rd st,34.05735720000001,-117.7502257,04-01-2017,Saturday,4:00 PM,6:00 PM,4:00 PM,1,3,0,0,0,4,0,manual_in_house,1,no,none,none,none,minorArterial,35,cbd,128,Pomona,2017-04-21 13:48:00,4,4,0
18387,1552,Garey ave,2nd st,3rd st,34.05735720000001,-117.7502257,04-01-2017,Saturday,4:00 PM,6:00 PM,4:15 PM,3,2,0,0,0,3,0,manual_in_house,1,no,none,none,none,minorArterial,35,cbd,128,Pomona,2017-04-21 13:48:00,5,4,0
18388,1552,Garey ave,2nd st,3rd st,34.05735720000001,-117.7502257,04-01-2017,Saturday,4:00 PM,6:00 PM,4:30 PM,0,1,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,35,cbd,128,Pomona,2017-04-21 13:48:00,1,1,0
18389,1552,Garey ave,2nd st,3rd st,34.05735720000001,-117.7502257,04-01-2017,Saturday,4:00 PM,6:00 PM,4:45 PM,0,1,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,35,cbd,128,Pomona,2017-04-21 13:48:00,1,1,0
18390,1552,Garey ave,2nd st,3rd st,34.05735720000001,-117.7502257,04-01-2017,Saturday,4:00 PM,6:00 PM,5:00 PM,0,2,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,35,cbd,128,Pomona,2017-04-21 13:48:00,2,2,0
18391,1552,Garey ave,2nd st,3rd st,34.05735720000001,-117.7502257,04-01-2017,Saturday,4:00 PM,6:00 PM,5:15 PM,1,0,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,35,cbd,128,Pomona,2017-04-21 13:48:00,1,1,0
18392,1552,Garey ave,2nd st,3rd st,34.05735720000001,-117.7502257,04-01-2017,Saturday,4:00 PM,6:00 PM,5:30 PM,0,1,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,35,cbd,128,Pomona,2017-04-21 13:48:00,1,0,0
18393,1552,Garey ave,2nd st,3rd st,34.05735720000001,-117.7502257,04-01-2017,Saturday,4:00 PM,6:00 PM,5:45 PM,1,0,0,0,0,1,1,manual_in_house,1,no,none,none,none,minorArterial,35,cbd,128,Pomona,2017-04-21 13:48:00,1,0,0
18418,1553,none,none,none,34.1320995,-117.969228,04-01-2017,Saturday,4:00 PM,6:00 PM,4:00 PM,0,1,0,0,0,0,0,manual_in_house,1,no,none,none,none,majorArterial,40,cbd,135,Altadena,2017-04-22 13:25:00,1,1,0
18419,1553,none,none,none,34.1320995,-117.969228,04-01-2017,Saturday,4:00 PM,6:00 PM,4:15 PM,3,0,0,0,1,1,0,manual_in_house,1,no,none,none,none,majorArterial,40,cbd,135,Altadena,2017-04-22 13:25:00,3,2,1
18420,1553,none,none,none,34.1320995,-117.969228,04-01-2017,Saturday,4:00 PM,6:00 PM,4:30 PM,1,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,majorArterial,40,cbd,135,Altadena,2017-04-22 13:25:00,1,1,0
18421,1553,none,none,none,34.1320995,-117.969228,04-01-2017,Saturday,4:00 PM,6:00 PM,4:45 PM,2,1,0,0,0,1,0,manual_in_house,1,no,none,none,none,majorArterial,40,cbd,135,Altadena,2017-04-22 13:25:00,3,3,0
18422,1553,none,none,none,34.1320995,-117.969228,04-01-2017,Saturday,4:00 PM,6:00 PM,5:00 PM,1,1,0,0,0,1,0,manual_in_house,1,no,none,none,none,majorArterial,40,cbd,135,Altadena,2017-04-22 13:25:00,2,1,0
18423,1553,none,none,none,34.1320995,-117.969228,04-01-2017,Saturday,4:00 PM,6:00 PM,5:15 PM,0,3,0,0,1,0,1,manual_in_house,1,no,none,none,none,majorArterial,40,cbd,135,Altadena,2017-04-22 13:25:00,3,1,0
18424,1553,none,none,none,34.1320995,-117.969228,04-01-2017,Saturday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,majorArterial,40,cbd,135,Altadena,2017-04-22 13:25:00,0,0,0
18425,1553,none,none,none,34.1320995,-117.969228,04-01-2017,Saturday,4:00 PM,6:00 PM,5:45 PM,1,2,0,0,0,3,0,manual_in_house,1,no,none,none,none,majorArterial,40,cbd,135,Altadena,2017-04-22 13:25:00,3,3,0
18442,1554,N. Altadena Dr.,Washington Blvd,Garfias Dr.,34.1698343,-118.0983925,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,1,0,0,0,0,0,0,manual_in_house,1,no,none,none,none,minorArterial,35,residential,135,Altadena,2017-04-22 14:01:00,1,0,0
18443,1554,N. Altadena Dr.,Washington Blvd,Garfias Dr.,34.1698343,-118.0983925,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,2,0,0,0,1,0,manual_in_house,1,no,none,none,none,minorArterial,35,residential,135,Altadena,2017-04-22 14:01:00,2,1,0
