intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,specialneeds,skate,child,count_method,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,city,createdatetime,total_count,female,cane,dog,on_street
18028.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,7,10,0,0,0,0,4.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:35:00,17,0.0,0.0,0.0,0.0
18029.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,5,8,0,0,0,0,2.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:35:00,13,0.0,0.0,0.0,0.0
18030.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,6,5,0,0,1,0,2.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:35:00,11,0.0,0.0,0.0,0.0
18031.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,4,6,0,0,1,0,4.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:35:00,10,0.0,0.0,0.0,0.0
18016.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,7,2,0,0,0,0,0.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:29:00,9,0.0,0.0,0.0,0.0
18017.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,1,3,0,0,0,0,1.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:29:00,4,0.0,0.0,0.0,0.0
18018.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,4,1,0,0,0,1,1.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:29:00,5,0.0,0.0,0.0,0.0
18019.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,3,3,0,0,0,0,1.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:29:00,6,0.0,0.0,0.0,0.0
18020.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,2,1,0,0,1,0,0.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:29:00,3,0.0,0.0,0.0,0.0
18021.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,3,0,0,0,1,0,0.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:29:00,3,0.0,0.0,0.0,0.0
18022.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,5,1,0,0,1,0,0.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:29:00,6,0.0,0.0,0.0,0.0
18023.0,1245.0,Rosemead,Las Tunas,Broadway,34.1023526,-118.0735767,04-18-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,3,3,0,0,0,0,1.0,manual_in_house,no,none,bikelane,bikelane_paintedbuffer;,minorCollector,30.0,neighborhoodRetail,138.0,Temple City,2017-08-07 12:29:00,6,0.0,0.0,0.0,0.0
13595.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,2,0,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-20 15:09:00,2,0.0,0.0,0.0,0.0
13596.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-20 15:09:00,0,0.0,0.0,0.0,0.0
13597.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,2,3,0,1,1.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-20 15:09:00,5,0.0,0.0,0.0,0.0
13598.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,0,2,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-20 15:09:00,2,0.0,0.0,0.0,0.0
13599.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,1,0,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-20 15:09:00,1,0.0,0.0,0.0,0.0
13600.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,3,2,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-20 15:09:00,5,0.0,0.0,0.0,0.0
13601.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-20 15:09:00,0,0.0,0.0,0.0,0.0
13602.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,1,1,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-20 15:09:00,2,0.0,0.0,0.0,0.0
13666.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,1,3,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-30 04:02:00,4,0.0,0.0,0.0,0.0
13667.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,2,2,0,0,1.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-30 04:02:00,4,0.0,0.0,0.0,0.0
13668.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,4,5,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-30 04:02:00,9,0.0,0.0,0.0,0.0
13669.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,9,5,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-30 04:02:00,14,0.0,0.0,0.0,0.0
13670.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,1,2,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-30 04:02:00,3,0.0,0.0,0.0,0.0
13671.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,3,4,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-30 04:02:00,7,0.0,0.0,0.0,0.0
13672.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,0,7,0,0,1.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-30 04:02:00,7,0.0,0.0,0.0,0.0
13673.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorArterial,40.0,residentialCommercial,109.0,Glendora,2016-04-30 04:02:00,0,0.0,0.0,0.0,0.0
13819.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-23-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,9,16,1,0,6.0,manual_in_house,no,none,none,none,majorArterial,35.0,neighborhoodRetail,109.0,Glendora,2016-05-13 12:35:00,25,0.0,0.0,0.0,0.0
13820.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-23-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,11,6,0,0,5.0,manual_in_house,no,none,none,none,majorArterial,35.0,neighborhoodRetail,109.0,Glendora,2016-05-13 12:35:00,17,0.0,0.0,0.0,0.0
13821.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-23-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,18,21,0,0,3.0,manual_in_house,no,none,none,none,majorArterial,35.0,neighborhoodRetail,109.0,Glendora,2016-05-13 12:35:00,39,0.0,0.0,0.0,0.0
13822.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-23-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,7,11,0,0,6.0,manual_in_house,no,none,none,none,majorArterial,35.0,neighborhoodRetail,109.0,Glendora,2016-05-13 12:35:00,18,0.0,0.0,0.0,0.0
13823.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-23-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,22,19,1,0,14.0,manual_in_house,no,none,none,none,majorArterial,35.0,neighborhoodRetail,109.0,Glendora,2016-05-13 12:35:00,41,0.0,0.0,0.0,0.0
13824.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-23-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,10,8,0,0,8.0,manual_in_house,no,none,none,none,majorArterial,35.0,neighborhoodRetail,109.0,Glendora,2016-05-13 12:35:00,18,0.0,0.0,0.0,0.0
13825.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-23-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,8,10,0,0,6.0,manual_in_house,no,none,none,none,majorArterial,35.0,neighborhoodRetail,109.0,Glendora,2016-05-13 12:35:00,18,0.0,0.0,0.0,0.0
13826.0,1368.0,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,04-23-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,7,14,0,0,3.0,manual_in_house,no,none,none,none,majorArterial,35.0,neighborhoodRetail,109.0,Glendora,2016-05-13 12:35:00,21,0.0,0.0,0.0,0.0
13786.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-16-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-05-11 14:32:00,0,0.0,0.0,0.0,0.0
13787.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-16-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-05-11 14:32:00,0,0.0,0.0,0.0,0.0
13788.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-16-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,1,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-05-11 14:32:00,1,0.0,0.0,0.0,0.0
13789.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-16-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,1,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-05-11 14:32:00,1,0.0,0.0,0.0,0.0
13790.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-16-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,2,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-05-11 14:32:00,2,0.0,0.0,0.0,0.0
13791.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-16-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,2,2,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-05-11 14:32:00,4,0.0,0.0,0.0,0.0
13792.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-16-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,2,0,0,2.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-05-11 14:32:00,2,0.0,0.0,0.0,0.0
13793.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-16-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,3,1,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-05-11 14:32:00,4,0.0,0.0,0.0,0.0
13604.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,1,0,0,0,1.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 15:47:00,1,0.0,0.0,0.0,0.0
13605.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,2,2,0,0,1.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 15:47:00,4,0.0,0.0,0.0,0.0
13606.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,4,0,0,1,3.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 15:47:00,4,0.0,0.0,0.0,0.0
13607.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,8,0,0,1,8.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 15:47:00,8,0.0,0.0,0.0,0.0
13608.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,47,0,0,2,47.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 15:47:00,47,0.0,0.0,0.0,0.0
13609.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,21,1,0,0,18.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 15:47:00,22,0.0,0.0,0.0,0.0
13610.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,1,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 15:47:00,1,0.0,0.0,0.0,0.0
13611.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,2,2,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 15:47:00,4,0.0,0.0,0.0,0.0
13612.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 16:00:00,0,0.0,0.0,0.0,0.0
13613.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 16:00:00,0,0.0,0.0,0.0,0.0
13614.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,0,1,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 16:00:00,1,0.0,0.0,0.0,0.0
13615.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,1,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 16:00:00,1,0.0,0.0,0.0,0.0
13616.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,1,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 16:00:00,1,0.0,0.0,0.0,0.0
13617.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,3,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 16:00:00,3,0.0,0.0,0.0,0.0
13618.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,0,3,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 16:00:00,3,0.0,0.0,0.0,0.0
13619.0,1375.0,E Sierra Madre Ave,E Northridge Ave,N Loraine Ave,34.1470068,-117.848255,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,3,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,majorCollector,40.0,residential,109.0,Glendora,2016-04-20 16:00:00,3,0.0,0.0,0.0,0.0
13778.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,2,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-05-11 14:21:00,2,0.0,0.0,0.0,0.0
13779.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-05-11 14:21:00,0,0.0,0.0,0.0,0.0
13780.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,1,1,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-05-11 14:21:00,2,0.0,0.0,0.0,0.0
13781.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,29,0,0,0,0,1,22.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-05-11 14:21:00,29,0.0,0.0,0.0,0.0
13782.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,132,30,0,0,3,0,81.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-05-11 14:21:00,162,0.0,0.0,0.0,0.0
13783.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,1,36,0,0,3,0,9.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-05-11 14:21:00,37,0.0,0.0,0.0,0.0
13784.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,3,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-05-11 14:21:00,3,0.0,0.0,0.0,0.0
13785.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,4,2,0,0,0,0,1.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-05-11 14:21:00,6,0.0,0.0,0.0,0.0
13620.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,5,4,0,0,1,0,2.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:19:00,9,0.0,0.0,0.0,0.0
13621.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:19:00,0,0.0,0.0,0.0,0.0
13622.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,5,2,0,0,1,0,1.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:19:00,7,0.0,0.0,0.0,0.0
13623.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,0,1,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:19:00,1,0.0,0.0,0.0,0.0
13624.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:19:00,0,0.0,0.0,0.0,0.0
13625.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:19:00,0,0.0,0.0,0.0,0.0
13626.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:19:00,0,0.0,0.0,0.0,0.0
13627.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-14-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,0,4,0,0,1,0,1.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:19:00,4,0.0,0.0,0.0,0.0
13628.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-16-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,2,1,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:28:00,3,0.0,0.0,0.0,0.0
13629.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-16-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:28:00,0,0.0,0.0,0.0,0.0
13630.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-16-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,1,1,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:28:00,2,0.0,0.0,0.0,0.0
13631.0,1376.0,N Live Oak,E Whitcomb Ave,E Cypress Ave,34.1413638,-117.85486670000002,04-16-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0.0,manual_in_house,no,none,bikeroute,none,local,25.0,residential,109.0,Glendora,2016-04-20 16:28:00,0,0.0,0.0,0.0,0.0
